GbGDiv results table from 'allMtub-MYCOBACT' records table.
Created at 16:55, on Tue 3 May, 2016
Software version: 0.9
Isolate records read from table: 7670

"Locus"	"Missing"	"Paralogous"	"CountNuc"	"CountAA"	"MinLength"	"MaxLength"	"AvgLength"	"NonVarNuc"	"NonVarAA"	"AllelicDiv"	"ADivNM"	"VSitesNuc"	"VSitesAA"	"RatioCount"	"RatioVS"
"MYCO000772"	233	0	63	38	1269	1269	1269	1205	384	0.049645390070922	-0.0123611657299496	0.0504334121355398	0.0921985815602837	0.603174603174603	1.828125
"MYCO000777"	78	0	50	23	1419	1422	1419.13043478261	1371	439	0.0352328431372549	-0.0267737126636167	0.0339154411764716	0.0719669117647068	0.46	2.12195121951216
"MYCO000780"	28	0	48	32	894	894	894	848	267	0.0536912751677852	-0.00831528063308637	0.0514541387024608	0.104026845637584	0.666666666666667	2.02173913043478
"MYCO000782"	7499	0	5	4	1659	1659	1659	1654	549	0.00301386377335744	-0.0589926920275142	0.00301386377335744	0.00723327305605787	0.8	2.4
"MYCO000788"	203	0	32	21	675	675	675	644	204	0.0474074074074074	-0.0145991483934642	0.0459259259259259	0.0933333333333333	0.65625	2.03225806451613
"MYCO000803"	168	0	110	73	2265	2265	2265	2167	695	0.0485651214128035	-0.0134414343880681	0.0432671081677704	0.0794701986754967	0.663636363636364	1.83673469387755
"MYCO000808"	141	0	78	33	1584	1587	1584.09090909091	1509	497	0.0492395982783357	-0.0127669575225359	0.0474031563845055	0.0587661406025831	0.423076923076923	1.23970944309927
"MYCO000809"	12	0	46	24	1095	1095	1095	1050	342	0.0420091324200913	-0.0199974233807803	0.0410958904109589	0.063013698630137	0.521739130434783	1.53333333333333
"MYCO000810"	7	0	11	7	183	183	183	173	54	0.0601092896174863	-0.00189726618338526	0.0546448087431694	0.114754098360656	0.636363636363636	2.1
"MYCO000814"	1532	26	13	6	303	303	303	292	95	0.0429042904290429	-0.0191022653718287	0.0363036303630363	0.0594059405940594	0.461538461538462	1.63636363636364
"MYCO000815"	117	8	50	26	834	834	834	788	254	0.0599520383693046	-0.00205451743156705	0.0551558752997602	0.0863309352517986	0.52	1.56521739130435
"MYCO000820"	22	0	31	19	777	777	777	745	239	0.0398970398970399	-0.0221095159038317	0.0411840411840412	0.0772200772200772	0.612903225806452	1.875
"MYCO000821"	37	0	23	14	642	642	642	620	200	0.0358255451713396	-0.026181010629532	0.0342679127725857	0.0654205607476635	0.608695652173913	1.90909090909091
"MYCO000823"	147	0	72	47	1167	1170	1169.23404255319	1089	332	0.0615787749754341	-0.000427780825437529	0.0686210284965595	0.148160279506495	0.652777777777778	2.15910898965794
"MYCO000824"	14	0	29	17	1017	1017	1017	989	322	0.0285152409046214	-0.0334913148962502	0.0275319567354966	0.0501474926253687	0.586206896551724	1.82142857142857
"MYCO000859"	108	0	90	53	1206	1212	1211.88679245283	1108	347	0.0742643624474545	0.0122578066465829	0.0857231823135604	0.141008874357777	0.588888888888889	1.64493280058119
"MYCO000860"	454	0	131	77	2163	2163	2163	2034	644	0.0605640314378178	-0.00144252436305375	0.0596393897364771	0.106796116504854	0.587786259541985	1.7906976744186
"MYCO000861"	83	0	88	61	1629	1629	1629	1542	488	0.0540208717004297	-0.00798568410044189	0.0534069981583794	0.101289134438306	0.693181818181818	1.89655172413793
"MYCO000871"	22	0	18	9	408	408	408	389	126	0.0441176470588235	-0.0178889087420481	0.0465686274509804	0.0735294117647059	0.5	1.57894736842105
"MYCO000876"	14	0	86	56	1647	1647	1647	1562	493	0.0522161505768063	-0.00979040522406529	0.0516089860352155	0.10200364298725	0.651162790697674	1.97647058823529
"MYCO000884"	25	0	57	34	1131	1131	1131	1075	344	0.0503978779840849	-0.0116086778167867	0.0495137046861185	0.0875331564986737	0.596491228070175	1.76785714285714
"MYCO000885"	104	0	47	34	1023	1023	1023	978	308	0.0459433040078201	-0.0160632517930515	0.0439882697947214	0.0967741935483871	0.723404255319149	2.2
"MYCO000886"	1767	0	95	60	1722	1728	1727.9	1625	514	0.0549800335667573	-0.00702652223411427	0.0595520574107298	0.107587244632213	0.631578947368421	1.80660835762877
"MYCO000889"	1506	0	69	56	1110	1122	1121.78571428571	1040	316	0.0615090735434577	-0.000497482257413863	0.0729067176058544	0.154918815663798	0.811594202898551	2.12489082969438
"MYCO000896"	107	0	67	23	1296	1296	1296	1228	408	0.0516975308641975	-0.0103090249366741	0.0524691358024691	0.0555555555555556	0.343283582089552	1.05882352941176
"MYCO000902"	57	0	42	22	1341	1341	1341	1299	424	0.0313199105145414	-0.0306866452863302	0.0313199105145414	0.0514541387024608	0.523809523809524	1.64285714285714
"MYCO000903"	18	0	16	11	711	711	711	679	217	0.0225035161744023	-0.0395030396264694	0.0450070323488045	0.0843881856540084	0.6875	1.875
"MYCO000906"	1950	0	61	30	1116	1119	1118.9	1056	342	0.0545178300116185	-0.00748872578925305	0.0562159263562428	0.0830279739029405	0.491803278688525	1.47694753577106
"MYCO000926"	38	0	78	51	1071	1083	1076.94117647059	988	296	0.0724273541621148	0.0104207983612432	0.0825868472798792	0.175442429539001	0.653846153846154	2.1243386243386
"MYCO000927"	332	0	52	29	789	792	791.172413793103	743	241	0.0657252440725244	0.00371868827165283	0.0608873779637373	0.0861663179916314	0.557692307692308	1.4151753758053
"MYCO000929"	679	0	39	19	975	975	975	937	307	0.04	-0.0220065558008716	0.038974358974359	0.0553846153846154	0.487179487179487	1.42105263157895
"MYCO000946"	76	0	87	53	1662	1662	1662	1577	503	0.0523465703971119	-0.00965998540375969	0.0511432009626955	0.092057761732852	0.609195402298851	1.8
"MYCO000949"	330	0	121	71	2310	2316	2315.87323943662	2180	690	0.0522481101035718	-0.00975844569729982	0.058670413010029	0.106168694922367	0.586776859504132	1.80957810718358
"MYCO000951"	60	0	58	29	1164	1164	1164	1107	361	0.0498281786941581	-0.0121783771067135	0.0489690721649485	0.0695876288659794	0.5	1.42105263157895
"MYCO000952"	143	0	55	26	912	912	912	861	278	0.0603070175438596	-0.00169953825701196	0.0559210526315789	0.0855263157894737	0.472727272727273	1.52941176470588
"MYCO000953"	546	0	59	37	849	852	849.081081081081	790	248	0.0694868856633563	0.00748032986248465	0.0695823784059078	0.12375859434683	0.627118644067797	1.77859103385179
"MYCO000957"	817	0	71	34	1554	1572	1571.47058823529	1480	485	0.0451806101441139	-0.0168259456567577	0.0582069998128368	0.0741156653565389	0.47887323943662	1.27331189710612
"MYCO000981"	73	0	40	25	675	687	686.52	637	201	0.0582648721086057	-0.00374168369226588	0.0721319116704539	0.121657052962769	0.625	1.68659127625202
"MYCO000983"	952	0	79	48	1395	1395	1395	1310	415	0.0566308243727599	-0.00537573142811174	0.0609318996415771	0.10752688172043	0.607594936708861	1.76470588235294
"MYCO000993"	231	0	44	22	921	921	921	879	286	0.0477741585233442	-0.0142323972775274	0.0456026058631922	0.0684039087947883	0.5	1.5
"MYCO000994"	507	0	71	31	1281	1281	1281	1217	398	0.0554254488680718	-0.00658110693279979	0.0499609679937549	0.0679156908665105	0.436619718309859	1.359375
"MYCO000995"	26	0	43	35	612	612	612	572	172	0.0702614379084967	0.00825488210762513	0.065359477124183	0.156862745098039	0.813953488372093	2.4
"MYCO001001"	64	0	77	50	1209	1215	1209.12	1134	359	0.0636826783114993	0.00167612251062768	0.0621278285033743	0.109269551409289	0.649350649350649	1.75878594249201
"MYCO001002"	111	0	81	51	1500	1512	1511.76470588235	1425	454	0.0535797665369651	-0.00842678926390652	0.0573929961089476	0.0990661478599204	0.62962962962963	1.72610169491528
"MYCO001007"	19	0	68	42	1560	1560	1560	1492	482	0.0435897435897436	-0.018416812211128	0.0435897435897436	0.0730769230769231	0.617647058823529	1.67647058823529
"MYCO001008"	440	0	48	32	795	795	795	750	235	0.060377358490566	-0.00162919731030557	0.0566037735849057	0.113207547169811	0.666666666666667	2
"MYCO001009"	364	0	61	49	1086	1089	1088.9387755102	1024	315	0.0560178417481917	-0.00598871405267993	0.0596349188500283	0.132182615540309	0.80327868852459	2.21653048397242
"MYCO001010"	163	0	62	48	954	954	954	896	274	0.0649895178197065	0.00298296201883489	0.0607966457023061	0.138364779874214	0.774193548387097	2.27586206896552
"MYCO001011"	59	0	47	27	921	921	921	875	280	0.0510314875135722	-0.0109750682872994	0.0499457111834962	0.0879478827361563	0.574468085106383	1.76086956521739
"MYCO001013"	88	0	76	40	1635	1635	1635	1561	507	0.0464831804281346	-0.015523375372737	0.0452599388379205	0.0697247706422018	0.526315789473684	1.54054054054054
"MYCO001014"	59	0	38	26	576	576	576	539	168	0.0659722222222222	0.00396566642135062	0.0642361111111111	0.125	0.684210526315789	1.94594594594595
"MYCO001015"	46	0	40	26	639	648	647.653846153846	600	188	0.0617613872557753	-0.000245168545096303	0.0735791911633705	0.129164439693568	0.65	1.75544794188862
"MYCO001017"	15	0	39	17	981	981	981	943	311	0.0397553516819572	-0.0222512041189144	0.0387359836901121	0.0489296636085627	0.435897435897436	1.26315789473684
"MYCO001018"	89	0	85	44	1488	1488	1488	1405	453	0.0571236559139785	-0.00488289988689311	0.0557795698924731	0.0866935483870968	0.517647058823529	1.55421686746988
"MYCO001020"	860	0	198	115	3705	3708	3705.02608695652	3504	1121	0.053440919268303	-0.00856563653256859	0.0542576711306376	0.0923140833368534	0.580808080808081	1.70140150532054
"MYCO001022"	357	0	37	24	732	732	732	688	217	0.0505464480874317	-0.0114601077134399	0.0601092896174863	0.110655737704918	0.648648648648649	1.84090909090909
"MYCO001023"	274	0	75	37	1290	1290	1290	1222	396	0.0581395348837209	-0.00386702091715067	0.0527131782945736	0.0790697674418605	0.493333333333333	1.5
"MYCO001026"	492	0	54	33	960	960	960	908	290	0.05625	-0.00575655580087161	0.0541666666666667	0.09375	0.611111111111111	1.73076923076923
"MYCO001070"	44	0	35	19	774	774	774	741	240	0.0452196382428941	-0.0167869175579775	0.0426356589147287	0.0697674418604651	0.542857142857143	1.63636363636364
"MYCO001071"	33	0	65	40	1038	1038	1038	976	309	0.0626204238921002	0.000613868091228585	0.0597302504816956	0.106936416184971	0.615384615384615	1.79032258064516
"MYCO001072"	8	0	43	24	834	837	836.875	792	257	0.0513816280806572	-0.0106249277202144	0.0536221060492905	0.0787154592979835	0.558139534883721	1.46796657381615
"MYCO001077"	110	0	76	42	1389	1395	1394.85714285714	1282	408	0.0544858664481771	-0.00752068935269452	0.080909463334697	0.122490782466201	0.552631578947368	1.51392405063293
"MYCO001079"	133	0	47	27	1167	1167	1167	1121	362	0.0402742073693231	-0.0217323484315486	0.0394173093401885	0.0694087403598972	0.574468085106383	1.76086956521739
"MYCO001080"	417	0	24	13	495	498	495.230769230769	473	153	0.0484622553588071	-0.0135443004420645	0.04488971730351	0.0731593662628142	0.541666666666667	1.62975778546714
"MYCO001082"	74	0	40	23	867	867	867	827	265	0.0461361014994233	-0.0158704543014483	0.0461361014994233	0.0830449826989619	0.575	1.8
"MYCO001086"	108	0	48	28	789	789	789	741	218	0.0608365019011407	-0.00117005389973092	0.0608365019011407	0.171102661596958	0.583333333333333	2.8125
"MYCO001092"	203	0	40	22	939	939	939	895	288	0.0425985090521832	-0.0194080467486884	0.0468583599574015	0.0798722044728434	0.55	1.70454545454545
"MYCO001094"	132	0	29	16	822	828	827.625	784	235	0.0350400241655339	-0.0269665316353377	0.0527110708352213	0.148164929768917	0.551724137931034	2.810888252149
"MYCO001095"	191	0	66	34	1299	1302	1301.91176470588	1234	400	0.0506946797695697	-0.0113118760313019	0.052163108550772	0.0782785496441867	0.515151515151515	1.50064963187529
"MYCO001098"	138	0	54	37	1425	1425	1425	1373	441	0.0378947368421053	-0.0241118189587663	0.0364912280701754	0.071578947368421	0.685185185185185	1.96153846153846
"MYCO001099"	472	0	61	38	1086	1089	1088.84210526316	1024	295	0.0560228151585459	-0.0059837406423257	0.0595514307811309	0.187209976798145	0.622950819672131	3.14366883116876
"MYCO001108"	155	0	66	37	1248	1251	1248.08108108108	1185	380	0.0528811797570325	-0.00912537604383914	0.0505424543623716	0.0865978041967119	0.560606060606061	1.71336760925451
"MYCO001110"	27	0	44	25	1008	1008	1008	964	311	0.0436507936507936	-0.018355762150078	0.0436507936507936	0.0744047619047619	0.568181818181818	1.70454545454545
"MYCO001112"	992	0	54	33	1074	1074	1074	1022	327	0.0502793296089385	-0.0117272261919331	0.0484171322160149	0.0865921787709497	0.611111111111111	1.78846153846154
"MYCO001165"	357	0	102	62	1872	1887	1886.66129032258	1720	534	0.0540637583031982	-0.00794279749767341	0.0883366246911678	0.150880972532122	0.607843137254902	1.70802283944644
"MYCO001173"	437	0	128	85	2571	2574	2571.03529411765	2440	771	0.0497853920142034	-0.0122211637866682	0.0509659647292473	0.10036240836834	0.6640625	1.96920452504936
"MYCO001177"	23	0	8	5	327	327	327	320	104	0.0244648318042813	-0.0375417239965903	0.0214067278287462	0.0458715596330275	0.625	2.14285714285714
"MYCO001178"	283	0	75	48	1089	1092	1089.0625	1017	320	0.0688665710186514	0.00686001521777976	0.0661692969870875	0.118507890961263	0.64	1.79098005203816
"MYCO001193"	723	0	59	37	1416	1422	1421.83783783784	1362	436	0.0414955900243308	-0.0205109657765408	0.0420848540146	0.0800638686131401	0.627118644067797	1.90243902439021
"MYCO001201"	459	0	53	30	954	954	954	904	287	0.0555555555555556	-0.00645100024531605	0.0524109014675052	0.0974842767295598	0.566037735849057	1.86
"MYCO001202"	358	0	45	26	1065	1065	1065	1022	329	0.0422535211267606	-0.019753034674111	0.0403755868544601	0.0732394366197183	0.577777777777778	1.81395348837209
"MYCO001207"	506	0	55	35	951	960	956.4	880	280	0.0575073191133417	-0.0044992366875299	0.0798828941865328	0.121706398996236	0.636363636363636	1.52356020942408
"MYCO001208"	54	0	38	17	975	975	975	937	308	0.038974358974359	-0.0230321968265126	0.038974358974359	0.0523076923076923	0.447368421052632	1.34210526315789
"MYCO001213"	348	0	78	40	1212	1218	1215	1140	367	0.0641975308641975	0.00219097506332592	0.0617283950617284	0.0938271604938272	0.512820512820513	1.52
"MYCO001220"	446	0	27	16	648	648	648	622	200	0.0416666666666667	-0.0203398891342049	0.0401234567901235	0.0740740740740741	0.592592592592593	1.84615384615385
"MYCO001221"	9	0	39	22	771	774	773.863636363636	736	235	0.0503964757709251	-0.0116100800299465	0.0489280469897206	0.0889867841409687	0.564102564102564	1.8187274909964
"MYCO001223"	1243	0	90	60	1587	1587	1587	1495	470	0.056710775047259	-0.00529578075361262	0.0579710144927536	0.111531190926276	0.666666666666667	1.92391304347826
"MYCO001229"	218	0	66	49	1173	1173	1173	1108	344	0.0562659846547315	-0.00574057114614014	0.0554134697357204	0.120204603580563	0.742424242424242	2.16923076923077
"MYCO001238"	83	0	50	27	1182	1182	1182	1134	369	0.0423011844331641	-0.0197053713677075	0.0406091370558376	0.0634517766497462	0.54	1.5625
"MYCO001239"	32	0	57	37	1101	1101	1101	1044	329	0.0517711171662125	-0.0102354386346591	0.0517711171662125	0.103542234332425	0.649122807017544	2
"MYCO001245"	147	0	53	35	828	831	830.914285714286	778	242	0.0637851592050065	0.00177860340413491	0.0636820026133007	0.126263668248401	0.660377358490566	1.98272138228941
"MYCO001248"	841	0	185	116	3696	3696	3696	3523	1128	0.0500541125541126	-0.0119524432467591	0.0468073593073593	0.0844155844155844	0.627027027027027	1.80346820809249
"MYCO001253"	337	0	103	74	1686	1698	1692	1584	491	0.0608747044917258	-0.00113185130914583	0.0638297872340425	0.129432624113475	0.718446601941748	2.02777777777778
"MYCO001272"	577	0	87	59	1890	1896	1895.89830508475	1805	573	0.045888537252588	-0.0161180185482836	0.0479447156215938	0.0933057984230026	0.67816091954023	1.94611225060596
"MYCO001273"	29	0	95	65	1749	1749	1749	1655	519	0.05431675242996	-0.00768980337091162	0.0537449971412236	0.109777015437393	0.684210526315789	2.04255319148936
"MYCO001277"	823	0	51	28	1254	1254	1254	1204	391	0.0406698564593301	-0.0213366993415415	0.0398724082934609	0.0645933014354067	0.549019607843137	1.62
"MYCO001292"	58	0	90	53	1653	1653	1653	1566	501	0.0544464609800363	-0.0075600948208353	0.0526315789473684	0.0907441016333938	0.588888888888889	1.72413793103448
"MYCO001293"	99	0	64	36	1344	1344	1344	1281	415	0.0476190476190476	-0.014387508181824	0.046875	0.0736607142857143	0.5625	1.57142857142857
"MYCO001294"	135	0	61	30	1326	1326	1326	1267	413	0.0460030165912519	-0.0160035392096197	0.0444947209653092	0.0656108597285068	0.491803278688525	1.47457627118644
"MYCO001295"	101	0	54	30	1083	1083	1083	1028	331	0.0498614958448753	-0.0121450599559963	0.0507848568790397	0.0831024930747922	0.555555555555556	1.63636363636364
"MYCO001297"	636	0	79	43	1809	1809	1809	1721	553	0.0436705362078496	-0.018336019593022	0.0486456605859591	0.0829187396351575	0.544303797468354	1.70454545454545
"MYCO001299"	67	0	33	16	1074	1074	1074	1043	343	0.0307262569832402	-0.0312802988176314	0.0288640595903166	0.0418994413407821	0.484848484848485	1.45161290322581
"MYCO001302"	21	0	48	19	1215	1215	1215	1169	386	0.0395061728395062	-0.0225003829613654	0.0378600823045267	0.0469135802469136	0.395833333333333	1.23913043478261
"MYCO001305"	12	0	11	5	246	246	246	236	77	0.0447154471544715	-0.0172911086464001	0.040650406504065	0.0609756097560976	0.454545454545455	1.5
"MYCO001308"	106	0	65	38	1650	1650	1650	1586	514	0.0393939393939394	-0.0226126164069322	0.0387878787878788	0.0654545454545455	0.584615384615385	1.6875
"MYCO001309"	27	0	52	36	918	918	918	867	274	0.0566448801742919	-0.00536167562657967	0.0555555555555556	0.104575163398693	0.692307692307692	1.88235294117647
"MYCO001310"	35	0	58	27	1461	1461	1461	1403	460	0.0396988364134155	-0.0223077193874561	0.0396988364134155	0.0554414784394251	0.46551724137931	1.39655172413793
"MYCO001311"	31	0	28	20	363	366	365.85	337	104	0.0765340986743201	0.0145275428734485	0.0788574552412191	0.147191471914719	0.714285714285714	1.86655112651646
"MYCO001315"	51	0	50	23	1257	1257	1257	1209	398	0.0397772474144789	-0.0222293083863927	0.0381861575178998	0.0501193317422434	0.46	1.3125
"MYCO001321"	118	0	36	27	681	681	681	646	200	0.052863436123348	-0.00914311967752358	0.0513950073421439	0.118942731277533	0.75	2.31428571428571
"MYCO001323"	170	0	66	49	1170	1173	1170.0612244898	1105	343	0.0564073046936317	-0.00559925110723986	0.0556049744475291	0.120558840458378	0.742424242424242	2.16813048933493
"MYCO001326"	97	0	115	67	2196	2196	2196	2091	669	0.052367941712204	-0.0096386140886676	0.0478142076502732	0.0860655737704918	0.582608695652174	1.8
"MYCO001327"	134	0	99	62	2106	2106	2106	2006	641	0.047008547008547	-0.0149980087923246	0.0474833808167142	0.0868945868945869	0.626262626262626	1.83
"MYCO001328"	265	0	138	88	2592	2592	2592	2470	793	0.0532407407407407	-0.00876581506013087	0.0470679012345679	0.0821759259259259	0.63768115942029	1.74590163934426
"MYCO001338"	195	0	40	22	816	816	816	779	252	0.0490196078431373	-0.0129869479577343	0.045343137254902	0.0735294117647059	0.55	1.62162162162162
"MYCO001340"	105	0	36	18	780	780	780	746	243	0.0461538461538462	-0.0158527096470254	0.0435897435897436	0.0653846153846154	0.5	1.5
"MYCO001380"	86	0	43	21	960	960	960	921	300	0.0447916666666667	-0.0172148891342049	0.040625	0.0625	0.488372093023256	1.53846153846154
"MYCO001381"	811	0	57	29	1287	1293	1292.79310344828	1226	401	0.0440905817396174	-0.0179159740612542	0.0516657331092825	0.0694566696007071	0.508771929824561	1.34434692823952
